"StateCode","EQDeductibleTier","EQClass","EQDeductible","EQSubLimitPct_From","EQSubLimitPct_ToLessThan","TotalPropertyValue_From","TotalPropertyValue_ToLessThan","Factor_From","Factor_ToLessThan",
"CW",3,"4A","1,000,000",65,70,1000001,3500001,0.463,0.48
"CW",3,"4A","1,000,000",70,75,1000001,3500001,0.48,0
"CW",3,"4A","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",1,"4C","1,000,000",1,2,1000001,3500001,0.88,0.84
"CW",1,"4C","1,000,000",2,3,1000001,3500001,0.84,0.853
"CW",1,"4C","1,000,000",3,4,1000001,3500001,0.853,0.84
"CW",1,"4C","1,000,000",4,5,1000001,3500001,0.84,0.848
"CW",1,"4C","1,000,000",5,10,1000001,3500001,0.848,0.84
"CW",1,"4C","1,000,000",10,15,1000001,3500001,0.84,0.837
"CW",1,"4C","1,000,000",15,20,1000001,3500001,0.837,0.832
"CW",1,"4C","1,000,000",20,25,1000001,3500001,0.832,0.832
"CW",1,"4C","1,000,000",25,30,1000001,3500001,0.832,0.835
"CW",1,"4C","1,000,000",30,35,1000001,3500001,0.835,0.839
"CW",1,"4C","1,000,000",35,40,1000001,3500001,0.839,0.846
"CW",1,"4C","1,000,000",40,45,1000001,3500001,0.846,0.857
"CW",1,"4C","1,000,000",45,50,1000001,3500001,0.857,0.872
"CW",1,"4C","1,000,000",50,55,1000001,3500001,0.872,0.892
"CW",1,"4C","1,000,000",55,60,1000001,3500001,0.892,0.895
"CW",1,"4C","1,000,000",60,65,1000001,3500001,0.895,0.905
"CW",1,"4C","1,000,000",65,70,1000001,3500001,0.905,0.926
"CW",1,"4C","1,000,000",70,75,1000001,3500001,0.926,0
"CW",1,"4C","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",2,"4C","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",2,"4C","1,000,000",2,3,1000001,3500001,0.8,0.8
"CW",2,"4C","1,000,000",3,4,1000001,3500001,0.8,0.8
"CW",2,"4C","1,000,000",4,5,1000001,3500001,0.8,0.8
"CW",2,"4C","1,000,000",5,10,1000001,3500001,0.8,0.784
"CW",2,"4C","1,000,000",10,15,1000001,3500001,0.784,0.768
"CW",2,"4C","1,000,000",15,20,1000001,3500001,0.768,0.756
"CW",2,"4C","1,000,000",20,25,1000001,3500001,0.756,0.746
"CW",2,"4C","1,000,000",25,30,1000001,3500001,0.746,0.739
"CW",2,"4C","1,000,000",30,35,1000001,3500001,0.739,0.734
"CW",2,"4C","1,000,000",35,40,1000001,3500001,0.734,0.732
"CW",2,"4C","1,000,000",40,45,1000001,3500001,0.732,0.732
"CW",2,"4C","1,000,000",45,50,1000001,3500001,0.732,0.738
"CW",2,"4C","1,000,000",50,55,1000001,3500001,0.738,0.746
"CW",2,"4C","1,000,000",55,60,1000001,3500001,0.746,0.76
"CW",2,"4C","1,000,000",60,65,1000001,3500001,0.76,0.78
"CW",2,"4C","1,000,000",65,70,1000001,3500001,0.78,0.818
"CW",2,"4C","1,000,000",70,75,1000001,3500001,0.818,0
"CW",2,"4C","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",3,"4C","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",3,"4C","1,000,000",2,3,1000001,3500001,0.8,0.773
"CW",3,"4C","1,000,000",3,4,1000001,3500001,0.773,0.78
"CW",3,"4C","1,000,000",4,5,1000001,3500001,0.78,0.768
"CW",3,"4C","1,000,000",5,10,1000001,3500001,0.768,0.744
"CW",3,"4C","1,000,000",10,15,1000001,3500001,0.744,0.725
"CW",3,"4C","1,000,000",15,20,1000001,3500001,0.725,0.704
"CW",3,"4C","1,000,000",20,25,1000001,3500001,0.704,0.691
"CW",3,"4C","1,000,000",25,30,1000001,3500001,0.691,0.68
"CW",3,"4C","1,000,000",30,35,1000001,3500001,0.68,0.67
"CW",3,"4C","1,000,000",35,40,1000001,3500001,0.67,0.664
"CW",3,"4C","1,000,000",40,45,1000001,3500001,0.664,0.661
"CW",3,"4C","1,000,000",45,50,1000001,3500001,0.661,0.661
"CW",3,"4C","1,000,000",50,55,1000001,3500001,0.661,0.663
"CW",3,"4C","1,000,000",55,60,1000001,3500001,0.663,0.672
"CW",3,"4C","1,000,000",60,65,1000001,3500001,0.672,0.686
"CW",3,"4C","1,000,000",65,70,1000001,3500001,0.686,0.71
"CW",3,"4C","1,000,000",70,75,1000001,3500001,0.71,0
"CW",3,"4C","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",1,"4D","1,000,000",1,2,1000001,3500001,0.88,0.84
"CW",1,"4D","1,000,000",2,3,1000001,3500001,0.84,0.853
"CW",1,"4D","1,000,000",3,4,1000001,3500001,0.853,0.84
"CW",1,"4D","1,000,000",4,5,1000001,3500001,0.84,0.848
"CW",1,"4D","1,000,000",5,10,1000001,3500001,0.848,0.84
"CW",1,"4D","1,000,000",10,15,1000001,3500001,0.84,0.837
"CW",1,"4D","1,000,000",15,20,1000001,3500001,0.837,0.832
"CW",1,"4D","1,000,000",20,25,1000001,3500001,0.832,0.832
"CW",1,"4D","1,000,000",25,30,1000001,3500001,0.832,0.835
"CW",1,"4D","1,000,000",30,35,1000001,3500001,0.835,0.839
"CW",1,"4D","1,000,000",35,40,1000001,3500001,0.839,0.846
"CW",1,"4D","1,000,000",40,45,1000001,3500001,0.846,0.857
"CW",1,"4D","1,000,000",45,50,1000001,3500001,0.857,0.872
"CW",1,"4D","1,000,000",50,55,1000001,3500001,0.872,0.892
"CW",1,"4D","1,000,000",55,60,1000001,3500001,0.892,0.895
"CW",1,"4D","1,000,000",60,65,1000001,3500001,0.895,0.905
"CW",1,"4D","1,000,000",65,70,1000001,3500001,0.905,0.926
"CW",1,"4D","1,000,000",70,75,1000001,3500001,0.926,0
"CW",1,"4D","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",2,"4D","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",2,"4D","1,000,000",2,3,1000001,3500001,0.8,0.8
"CW",2,"4D","1,000,000",3,4,1000001,3500001,0.8,0.8
"CW",2,"4D","1,000,000",4,5,1000001,3500001,0.8,0.8
"CW",2,"4D","1,000,000",5,10,1000001,3500001,0.8,0.784
"CW",2,"4D","1,000,000",10,15,1000001,3500001,0.784,0.768
"CW",2,"4D","1,000,000",15,20,1000001,3500001,0.768,0.756
"CW",2,"4D","1,000,000",20,25,1000001,3500001,0.756,0.746
"CW",2,"4D","1,000,000",25,30,1000001,3500001,0.746,0.739
"CW",2,"4D","1,000,000",30,35,1000001,3500001,0.739,0.734
"CW",2,"4D","1,000,000",35,40,1000001,3500001,0.734,0.732
"CW",2,"4D","1,000,000",40,45,1000001,3500001,0.732,0.732
"CW",2,"4D","1,000,000",45,50,1000001,3500001,0.732,0.738
"CW",2,"4D","1,000,000",50,55,1000001,3500001,0.738,0.746
"CW",2,"4D","1,000,000",55,60,1000001,3500001,0.746,0.76
"CW",2,"4D","1,000,000",60,65,1000001,3500001,0.76,0.78
"CW",2,"4D","1,000,000",65,70,1000001,3500001,0.78,0.818
"CW",2,"4D","1,000,000",70,75,1000001,3500001,0.818,0
"CW",2,"4D","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",3,"4D","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",3,"4D","1,000,000",2,3,1000001,3500001,0.8,0.773
"CW",3,"4D","1,000,000",3,4,1000001,3500001,0.773,0.78
"CW",3,"4D","1,000,000",4,5,1000001,3500001,0.78,0.768
"CW",3,"4D","1,000,000",5,10,1000001,3500001,0.768,0.744
"CW",3,"4D","1,000,000",10,15,1000001,3500001,0.744,0.725
"CW",3,"4D","1,000,000",15,20,1000001,3500001,0.725,0.704
"CW",3,"4D","1,000,000",20,25,1000001,3500001,0.704,0.691
"CW",3,"4D","1,000,000",25,30,1000001,3500001,0.691,0.68
"CW",3,"4D","1,000,000",30,35,1000001,3500001,0.68,0.67
"CW",3,"4D","1,000,000",35,40,1000001,3500001,0.67,0.664
"CW",3,"4D","1,000,000",40,45,1000001,3500001,0.664,0.661
"CW",3,"4D","1,000,000",45,50,1000001,3500001,0.661,0.661
"CW",3,"4D","1,000,000",50,55,1000001,3500001,0.661,0.663
"CW",3,"4D","1,000,000",55,60,1000001,3500001,0.663,0.672
"CW",3,"4D","1,000,000",60,65,1000001,3500001,0.672,0.686
"CW",3,"4D","1,000,000",65,70,1000001,3500001,0.686,0.71
"CW",3,"4D","1,000,000",70,75,1000001,3500001,0.71,0
"CW",3,"4D","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",1,"5B","1,000,000",1,2,1000001,3500001,0.88,0.84
"CW",1,"5B","1,000,000",2,3,1000001,3500001,0.84,0.853
"CW",1,"5B","1,000,000",3,4,1000001,3500001,0.853,0.84
"CW",1,"5B","1,000,000",4,5,1000001,3500001,0.84,0.848
"CW",1,"5B","1,000,000",5,10,1000001,3500001,0.848,0.84
"CW",1,"5B","1,000,000",10,15,1000001,3500001,0.84,0.837
"CW",1,"5B","1,000,000",15,20,1000001,3500001,0.837,0.832
"CW",1,"5B","1,000,000",20,25,1000001,3500001,0.832,0.832
"CW",1,"5B","1,000,000",25,30,1000001,3500001,0.832,0.835
"CW",1,"5B","1,000,000",30,35,1000001,3500001,0.835,0.839
"CW",1,"5B","1,000,000",35,40,1000001,3500001,0.839,0.846
"CW",1,"5B","1,000,000",40,45,1000001,3500001,0.846,0.857
"CW",1,"5B","1,000,000",45,50,1000001,3500001,0.857,0.872
"CW",1,"5B","1,000,000",50,55,1000001,3500001,0.872,0.892
"CW",1,"5B","1,000,000",55,60,1000001,3500001,0.892,0.895
"CW",1,"5B","1,000,000",60,65,1000001,3500001,0.895,0.905
"CW",1,"5B","1,000,000",65,70,1000001,3500001,0.905,0.926
"CW",1,"5B","1,000,000",70,75,1000001,3500001,0.926,0
"CW",1,"5B","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",2,"5B","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",2,"5B","1,000,000",2,3,1000001,3500001,0.8,0.8
"CW",2,"5B","1,000,000",3,4,1000001,3500001,0.8,0.8
"CW",2,"5B","1,000,000",4,5,1000001,3500001,0.8,0.8
"CW",2,"5B","1,000,000",5,10,1000001,3500001,0.8,0.784
"CW",2,"5B","1,000,000",10,15,1000001,3500001,0.784,0.768
"CW",2,"5B","1,000,000",15,20,1000001,3500001,0.768,0.756
"CW",2,"5B","1,000,000",20,25,1000001,3500001,0.756,0.746
"CW",2,"5B","1,000,000",25,30,1000001,3500001,0.746,0.739
"CW",2,"5B","1,000,000",30,35,1000001,3500001,0.739,0.734
"CW",2,"5B","1,000,000",35,40,1000001,3500001,0.734,0.732
"CW",2,"5B","1,000,000",40,45,1000001,3500001,0.732,0.732
"CW",2,"5B","1,000,000",45,50,1000001,3500001,0.732,0.738
"CW",2,"5B","1,000,000",50,55,1000001,3500001,0.738,0.746
"CW",2,"5B","1,000,000",55,60,1000001,3500001,0.746,0.76
"CW",2,"5B","1,000,000",60,65,1000001,3500001,0.76,0.78
"CW",2,"5B","1,000,000",65,70,1000001,3500001,0.78,0.818
"CW",2,"5B","1,000,000",70,75,1000001,3500001,0.818,0
"CW",2,"5B","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",3,"5B","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",3,"5B","1,000,000",2,3,1000001,3500001,0.8,0.773
"CW",3,"5B","1,000,000",3,4,1000001,3500001,0.773,0.78
"CW",3,"5B","1,000,000",4,5,1000001,3500001,0.78,0.768
"CW",3,"5B","1,000,000",5,10,1000001,3500001,0.768,0.744
"CW",3,"5B","1,000,000",10,15,1000001,3500001,0.744,0.725
"CW",3,"5B","1,000,000",15,20,1000001,3500001,0.725,0.704
"CW",3,"5B","1,000,000",20,25,1000001,3500001,0.704,0.691
"CW",3,"5B","1,000,000",25,30,1000001,3500001,0.691,0.68
"CW",3,"5B","1,000,000",30,35,1000001,3500001,0.68,0.67
"CW",3,"5B","1,000,000",35,40,1000001,3500001,0.67,0.664
"CW",3,"5B","1,000,000",40,45,1000001,3500001,0.664,0.661
"CW",3,"5B","1,000,000",45,50,1000001,3500001,0.661,0.661
"CW",3,"5B","1,000,000",50,55,1000001,3500001,0.661,0.663
"CW",3,"5B","1,000,000",55,60,1000001,3500001,0.663,0.672
"CW",3,"5B","1,000,000",60,65,1000001,3500001,0.672,0.686
"CW",3,"5B","1,000,000",65,70,1000001,3500001,0.686,0.71
"CW",3,"5B","1,000,000",70,75,1000001,3500001,0.71,0
"CW",3,"5B","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",1,"5C","1,000,000",1,2,1000001,3500001,0.88,0.84
"CW",1,"5C","1,000,000",2,3,1000001,3500001,0.84,0.853
"CW",1,"5C","1,000,000",3,4,1000001,3500001,0.853,0.84
"CW",1,"5C","1,000,000",4,5,1000001,3500001,0.84,0.848
"CW",1,"5C","1,000,000",5,10,1000001,3500001,0.848,0.84
"CW",1,"5C","1,000,000",10,15,1000001,3500001,0.84,0.837
"CW",1,"5C","1,000,000",15,20,1000001,3500001,0.837,0.832
"CW",1,"5C","1,000,000",20,25,1000001,3500001,0.832,0.832
"CW",1,"5C","1,000,000",25,30,1000001,3500001,0.832,0.835
"CW",1,"5C","1,000,000",30,35,1000001,3500001,0.835,0.839
"CW",1,"5C","1,000,000",35,40,1000001,3500001,0.839,0.846
"CW",1,"5C","1,000,000",40,45,1000001,3500001,0.846,0.857
"CW",1,"5C","1,000,000",45,50,1000001,3500001,0.857,0.872
"CW",1,"5C","1,000,000",50,55,1000001,3500001,0.872,0.892
"CW",1,"5C","1,000,000",55,60,1000001,3500001,0.892,0.895
"CW",1,"5C","1,000,000",60,65,1000001,3500001,0.895,0.905
"CW",1,"5C","1,000,000",65,70,1000001,3500001,0.905,0.926
"CW",1,"5C","1,000,000",70,75,1000001,3500001,0.926,0
"CW",1,"5C","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",2,"5C","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",2,"5C","1,000,000",2,3,1000001,3500001,0.8,0.8
"CW",2,"5C","1,000,000",3,4,1000001,3500001,0.8,0.8
"CW",2,"5C","1,000,000",4,5,1000001,3500001,0.8,0.8
"CW",2,"5C","1,000,000",5,10,1000001,3500001,0.8,0.784
"CW",2,"5C","1,000,000",10,15,1000001,3500001,0.784,0.768
"CW",2,"5C","1,000,000",15,20,1000001,3500001,0.768,0.756
"CW",2,"5C","1,000,000",20,25,1000001,3500001,0.756,0.746
"CW",2,"5C","1,000,000",25,30,1000001,3500001,0.746,0.739
"CW",2,"5C","1,000,000",30,35,1000001,3500001,0.739,0.734
"CW",2,"5C","1,000,000",35,40,1000001,3500001,0.734,0.732
"CW",2,"5C","1,000,000",40,45,1000001,3500001,0.732,0.732
"CW",2,"5C","1,000,000",45,50,1000001,3500001,0.732,0.738
"CW",2,"5C","1,000,000",50,55,1000001,3500001,0.738,0.746
"CW",2,"5C","1,000,000",55,60,1000001,3500001,0.746,0.76
"CW",2,"5C","1,000,000",60,65,1000001,3500001,0.76,0.78
"CW",2,"5C","1,000,000",65,70,1000001,3500001,0.78,0.818
"CW",2,"5C","1,000,000",70,75,1000001,3500001,0.818,0
"CW",2,"5C","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",3,"5C","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",3,"5C","1,000,000",2,3,1000001,3500001,0.8,0.773
"CW",3,"5C","1,000,000",3,4,1000001,3500001,0.773,0.78
"CW",3,"5C","1,000,000",4,5,1000001,3500001,0.78,0.768
"CW",3,"5C","1,000,000",5,10,1000001,3500001,0.768,0.744
"CW",3,"5C","1,000,000",10,15,1000001,3500001,0.744,0.725
"CW",3,"5C","1,000,000",15,20,1000001,3500001,0.725,0.704
"CW",3,"5C","1,000,000",20,25,1000001,3500001,0.704,0.691
"CW",3,"5C","1,000,000",25,30,1000001,3500001,0.691,0.68
"CW",3,"5C","1,000,000",30,35,1000001,3500001,0.68,0.67
"CW",3,"5C","1,000,000",35,40,1000001,3500001,0.67,0.664
"CW",3,"5C","1,000,000",40,45,1000001,3500001,0.664,0.661
"CW",3,"5C","1,000,000",45,50,1000001,3500001,0.661,0.661
"CW",3,"5C","1,000,000",50,55,1000001,3500001,0.661,0.663
"CW",3,"5C","1,000,000",55,60,1000001,3500001,0.663,0.672
"CW",3,"5C","1,000,000",60,65,1000001,3500001,0.672,0.686
"CW",3,"5C","1,000,000",65,70,1000001,3500001,0.686,0.71
"CW",3,"5C","1,000,000",70,75,1000001,3500001,0.71,0
"CW",3,"5C","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",1,"5AA","1,000,000",1,2,1000001,3500001,0.88,0.84
"CW",1,"5AA","1,000,000",2,3,1000001,3500001,0.84,0.853
"CW",1,"5AA","1,000,000",3,4,1000001,3500001,0.853,0.84
"CW",1,"5AA","1,000,000",4,5,1000001,3500001,0.84,0.848
"CW",1,"5AA","1,000,000",5,10,1000001,3500001,0.848,0.84
"CW",1,"5AA","1,000,000",10,15,1000001,3500001,0.84,0.837
"CW",1,"5AA","1,000,000",15,20,1000001,3500001,0.837,0.832
"CW",1,"5AA","1,000,000",20,25,1000001,3500001,0.832,0.832
"CW",1,"5AA","1,000,000",25,30,1000001,3500001,0.832,0.835
"CW",1,"5AA","1,000,000",30,35,1000001,3500001,0.835,0.839
"CW",1,"5AA","1,000,000",35,40,1000001,3500001,0.839,0.846
"CW",1,"5AA","1,000,000",40,45,1000001,3500001,0.846,0.857
"CW",1,"5AA","1,000,000",45,50,1000001,3500001,0.857,0.872
"CW",1,"5AA","1,000,000",50,55,1000001,3500001,0.872,0.892
"CW",1,"5AA","1,000,000",55,60,1000001,3500001,0.892,0.895
"CW",1,"5AA","1,000,000",60,65,1000001,3500001,0.895,0.905
"CW",1,"5AA","1,000,000",65,70,1000001,3500001,0.905,0.926
"CW",1,"5AA","1,000,000",70,75,1000001,3500001,0.926,0
"CW",1,"5AA","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",2,"5AA","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",2,"5AA","1,000,000",2,3,1000001,3500001,0.8,0.8
"CW",2,"5AA","1,000,000",3,4,1000001,3500001,0.8,0.8
"CW",2,"5AA","1,000,000",4,5,1000001,3500001,0.8,0.8
"CW",2,"5AA","1,000,000",5,10,1000001,3500001,0.8,0.784
"CW",2,"5AA","1,000,000",10,15,1000001,3500001,0.784,0.768
"CW",2,"5AA","1,000,000",15,20,1000001,3500001,0.768,0.756
"CW",2,"5AA","1,000,000",20,25,1000001,3500001,0.756,0.746
"CW",2,"5AA","1,000,000",25,30,1000001,3500001,0.746,0.739
"CW",2,"5AA","1,000,000",30,35,1000001,3500001,0.739,0.734
"CW",2,"5AA","1,000,000",35,40,1000001,3500001,0.734,0.732
"CW",2,"5AA","1,000,000",40,45,1000001,3500001,0.732,0.732
"CW",2,"5AA","1,000,000",45,50,1000001,3500001,0.732,0.738
"CW",2,"5AA","1,000,000",50,55,1000001,3500001,0.738,0.746
"CW",2,"5AA","1,000,000",55,60,1000001,3500001,0.746,0.76
"CW",2,"5AA","1,000,000",60,65,1000001,3500001,0.76,0.78
"CW",2,"5AA","1,000,000",65,70,1000001,3500001,0.78,0.818
"CW",2,"5AA","1,000,000",70,75,1000001,3500001,0.818,0
"CW",2,"5AA","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",3,"5AA","1,000,000",1,2,1000001,3500001,0.8,0.8
"CW",3,"5AA","1,000,000",2,3,1000001,3500001,0.8,0.773
"CW",3,"5AA","1,000,000",3,4,1000001,3500001,0.773,0.78
"CW",3,"5AA","1,000,000",4,5,1000001,3500001,0.78,0.768
"CW",3,"5AA","1,000,000",5,10,1000001,3500001,0.768,0.744
"CW",3,"5AA","1,000,000",10,15,1000001,3500001,0.744,0.725
"CW",3,"5AA","1,000,000",15,20,1000001,3500001,0.725,0.704
"CW",3,"5AA","1,000,000",20,25,1000001,3500001,0.704,0.691
"CW",3,"5AA","1,000,000",25,30,1000001,3500001,0.691,0.68
"CW",3,"5AA","1,000,000",30,35,1000001,3500001,0.68,0.67
"CW",3,"5AA","1,000,000",35,40,1000001,3500001,0.67,0.664
"CW",3,"5AA","1,000,000",40,45,1000001,3500001,0.664,0.661
"CW",3,"5AA","1,000,000",45,50,1000001,3500001,0.661,0.661
"CW",3,"5AA","1,000,000",50,55,1000001,3500001,0.661,0.663
"CW",3,"5AA","1,000,000",55,60,1000001,3500001,0.663,0.672
"CW",3,"5AA","1,000,000",60,65,1000001,3500001,0.672,0.686
"CW",3,"5AA","1,000,000",65,70,1000001,3500001,0.686,0.71
"CW",3,"5AA","1,000,000",70,75,1000001,3500001,0.71,0
"CW",3,"5AA","1,000,000",75,2147483647,1000001,3500001,0,0
"CW",1,"1C","1,000,000",1,2,3500001,5500001,1.12,1.12
"CW",1,"1C","1,000,000",2,3,3500001,5500001,1.12,1.093
"CW",1,"1C","1,000,000",3,4,3500001,5500001,1.093,1.08
"CW",1,"1C","1,000,000",4,5,3500001,5500001,1.08,1.072
"CW",1,"1C","1,000,000",5,10,3500001,5500001,1.072,1.016
"CW",1,"1C","1,000,000",10,15,3500001,5500001,1.016,0.976
"CW",1,"1C","1,000,000",15,20,3500001,5500001,0.976,0.94
"CW",1,"1C","1,000,000",20,25,3500001,5500001,0.94,0.915
"CW",1,"1C","1,000,000",25,30,3500001,5500001,0.915,0.891
"CW",1,"1C","1,000,000",30,35,3500001,5500001,0.891,0.871
"CW",1,"1C","1,000,000",35,40,3500001,5500001,0.871,0.856
"CW",1,"1C","1,000,000",40,45,3500001,5500001,0.856,0.846
"CW",1,"1C","1,000,000",45,50,3500001,5500001,0.846,0.837
"CW",1,"1C","1,000,000",50,55,3500001,5500001,0.837,0.833
"CW",1,"1C","1,000,000",55,60,3500001,5500001,0.833,0.835
"CW",1,"1C","1,000,000",60,65,3500001,5500001,0.835,0.841
"CW",1,"1C","1,000,000",65,70,3500001,5500001,0.841,0.856
"CW",1,"1C","1,000,000",70,75,3500001,5500001,0.856,0.883
"CW",1,"1C","1,000,000",75,2147483647,3500001,5500001,0.883,0.883
"CW",1,"2A","1,000,000",1,2,3500001,5500001,1.12,1.16
"CW",1,"2A","1,000,000",2,3,3500001,5500001,1.16,1.12
"CW",1,"2A","1,000,000",3,4,3500001,5500001,1.12,1.12
"CW",1,"2A","1,000,000",4,5,3500001,5500001,1.12,1.104
"CW",1,"2A","1,000,000",5,10,3500001,5500001,1.104,1.04
"CW",1,"2A","1,000,000",10,15,3500001,5500001,1.04,0.992
"CW",1,"2A","1,000,000",15,20,3500001,5500001,0.992,0.952
"CW",1,"2A","1,000,000",20,25,3500001,5500001,0.952,0.918
"CW",1,"2A","1,000,000",25,30,3500001,5500001,0.918,0.891
"CW",1,"2A","1,000,000",30,35,3500001,5500001,0.891,0.869
"CW",1,"2A","1,000,000",35,40,3500001,5500001,0.869,0.848
"CW",1,"2A","1,000,000",40,45,3500001,5500001,0.848,0.832
"CW",1,"2A","1,000,000",45,50,3500001,5500001,0.832,0.819
"CW",1,"2A","1,000,000",50,55,3500001,5500001,0.819,0.81
"CW",1,"2A","1,000,000",55,60,3500001,5500001,0.81,0.805
"CW",1,"2A","1,000,000",60,65,3500001,5500001,0.805,0.806
"CW",1,"2A","1,000,000",65,70,3500001,5500001,0.806,0.814
"CW",1,"2A","1,000,000",70,75,3500001,5500001,0.814,0.834
"CW",1,"2A","1,000,000",75,2147483647,3500001,5500001,0.834,0.834
"CW",1,"3C","1,000,000",1,2,3500001,5500001,1.2,1.16
"CW",1,"3C","1,000,000",2,3,3500001,5500001,1.16,1.147
"CW",1,"3C","1,000,000",3,4,3500001,5500001,1.147,1.12
"CW",1,"3C","1,000,000",4,5,3500001,5500001,1.12,1.12
"CW",1,"3C","1,000,000",5,10,3500001,5500001,1.12,1.064
"CW",1,"3C","1,000,000",10,15,3500001,5500001,1.064,1.029
"CW",1,"3C","1,000,000",15,20,3500001,5500001,1.029,0.992
"CW",1,"3C","1,000,000",20,25,3500001,5500001,0.992,0.966
"CW",1,"3C","1,000,000",25,30,3500001,5500001,0.966,0.944
"CW",1,"3C","1,000,000",30,35,3500001,5500001,0.944,0.926
"CW",1,"3C","1,000,000",35,40,3500001,5500001,0.926,0.912
"CW",1,"3C","1,000,000",40,45,3500001,5500001,0.912,0.903
"CW",1,"3C","1,000,000",45,50,3500001,5500001,0.903,0.898
"CW",1,"3C","1,000,000",50,55,3500001,5500001,0.898,0.896
"CW",1,"3C","1,000,000",55,60,3500001,5500001,0.896,0.9
"CW",1,"3C","1,000,000",60,65,3500001,5500001,0.9,0.91
"CW",1,"3C","1,000,000",65,70,3500001,5500001,0.91,0.931
"CW",1,"3C","1,000,000",70,75,3500001,5500001,0.931,0.966
"CW",1,"3C","1,000,000",75,2147483647,3500001,5500001,0.966,0.966
"CW",1,"4B","1,000,000",1,2,3500001,5500001,1.2,1.2
"CW",1,"4B","1,000,000",2,3,3500001,5500001,1.2,1.173
"CW",1,"4B","1,000,000",3,4,3500001,5500001,1.173,1.16
"CW",1,"4B","1,000,000",4,5,3500001,5500001,1.16,1.152
"CW",1,"4B","1,000,000",5,10,3500001,5500001,1.152,1.096
"CW",1,"4B","1,000,000",10,15,3500001,5500001,1.096,1.051
"CW",1,"4B","1,000,000",15,20,3500001,5500001,1.051,1.012
"CW",1,"4B","1,000,000",20,25,3500001,5500001,1.012,0.982
"CW",1,"4B","1,000,000",25,30,3500001,5500001,0.982,0.957
"CW",1,"4B","1,000,000",30,35,3500001,5500001,0.957,0.937
"CW",1,"4B","1,000,000",35,40,3500001,5500001,0.937,0.92
"CW",1,"4B","1,000,000",40,45,3500001,5500001,0.92,0.908
"CW",1,"4B","1,000,000",45,50,3500001,5500001,0.908,0.899
"CW",1,"4B","1,000,000",50,55,3500001,5500001,0.899,0.896
"CW",1,"4B","1,000,000",55,60,3500001,5500001,0.896,0.896
"CW",1,"4B","1,000,000",60,65,3500001,5500001,0.896,0.903
"CW",1,"4B","1,000,000",65,70,3500001,5500001,0.903,0.92
"CW",1,"4B","1,000,000",70,75,3500001,5500001,0.92,0.95
"CW",1,"4B","1,000,000",75,2147483647,3500001,5500001,0.95,0.95
"CW",2,"1C","1,000,000",1,2,3500001,5500001,1.2,1.16
"CW",2,"1C","1,000,000",2,3,3500001,5500001,1.16,1.147
"CW",2,"1C","1,000,000",3,4,3500001,5500001,1.147,1.14
"CW",2,"1C","1,000,000",4,5,3500001,5500001,1.14,1.12
"CW",2,"1C","1,000,000",5,10,3500001,5500001,1.12,1.04
"CW",2,"1C","1,000,000",10,15,3500001,5500001,1.04,0.981
"CW",2,"1C","1,000,000",15,20,3500001,5500001,0.981,0.932
"CW",2,"1C","1,000,000",20,25,3500001,5500001,0.932,0.893
"CW",2,"1C","1,000,000",25,30,3500001,5500001,0.893,0.859
"CW",2,"1C","1,000,000",30,35,3500001,5500001,0.859,0.827
"CW",2,"1C","1,000,000",35,40,3500001,5500001,0.827,0.804
"CW",2,"1C","1,000,000",40,45,3500001,5500001,0.804,0.784
"CW",2,"1C","1,000,000",45,50,3500001,5500001,0.784,0.766
"CW",2,"1C","1,000,000",50,55,3500001,5500001,0.766,0.753
"CW",2,"1C","1,000,000",55,60,3500001,5500001,0.753,0.744
"CW",2,"1C","1,000,000",60,65,3500001,5500001,0.744,0.74
"CW",2,"1C","1,000,000",65,70,3500001,5500001,0.74,0.742
"CW",2,"1C","1,000,000",70,75,3500001,5500001,0.742,0.759
"CW",2,"1C","1,000,000",75,2147483647,3500001,5500001,0.759,0.759
"CW",2,"2A","1,000,000",1,2,3500001,5500001,1.2,1.2
"CW",2,"2A","1,000,000",2,3,3500001,5500001,1.2,1.173
